loss,penalty,alpha,l1_ratio,learning_rate,eta0,power_t,max_iter,epsilon,average,train_R2,test_R2,test_RMSE,test_MAE
huber,l2,0.0001,0.2,invscaling,0.001,0.25,8000,0.01,False,0.007631358472557359,0.0009797009894768616,0.16286943557922137,0.12671221295214852
huber,elasticnet,1e-06,0.2,invscaling,0.001,0.25,4000,0.01,False,0.0076311012975666115,0.0009792111003790183,0.1628694755123194,0.1267122529468057
huber,elasticnet,1e-06,0.2,invscaling,0.001,0.25,8000,0.01,False,0.0076311012975666115,0.0009792111003790183,0.1628694755123194,0.1267122529468057
huber,elasticnet,1e-06,0.5,invscaling,0.001,0.25,4000,0.01,False,0.0076299381430225965,0.0009777799437516999,0.16286959217237712,0.1267123721396545
huber,elasticnet,1e-06,0.5,invscaling,0.001,0.25,8000,0.01,False,0.0076299381430225965,0.0009777799437516999,0.16286959217237712,0.1267123721396545
huber,elasticnet,3e-06,0.2,invscaling,0.001,0.25,4000,0.01,False,0.0076295399561525645,0.0009772935127477789,0.16286963182355205,0.12671241266763691
huber,elasticnet,3e-06,0.2,invscaling,0.001,0.25,8000,0.01,False,0.0076295399561525645,0.0009772935127477789,0.16286963182355205,0.12671241266763691
huber,elasticnet,1e-06,0.8,invscaling,0.001,0.25,4000,0.01,False,0.007628774981381037,0.0009763487672230786,0.16286970883397353,0.12671249133255283
huber,elasticnet,1e-06,0.8,invscaling,0.001,0.25,8000,0.01,False,0.007628774981381037,0.0009763487672230786,0.16286970883397353,0.12671249133255283
huber,elasticnet,3e-06,0.5,invscaling,0.001,0.25,4000,0.01,False,0.007626050539680018,0.0009730000333920685,0.16286998180391088,0.1267127702367707
huber,elasticnet,3e-06,0.5,invscaling,0.001,0.25,8000,0.01,False,0.007626050539680018,0.0009730000333920685,0.16286998180391088,0.1267127702367707
huber,elasticnet,1e-05,0.2,invscaling,0.001,0.25,4000,0.01,False,0.007624075341539638,0.0009705819079394162,0.16287017891560565,0.1267129716742345
huber,elasticnet,1e-05,0.2,invscaling,0.001,0.25,8000,0.01,False,0.007624075341539638,0.0009705819079394162,0.16287017891560565,0.1267129716742345
huber,elasticnet,3e-06,0.8,invscaling,0.001,0.25,4000,0.01,False,0.007622561064308253,0.0009687063686114605,0.16287033179863242,0.12671312780796543
huber,elasticnet,3e-06,0.8,invscaling,0.001,0.25,8000,0.01,False,0.007622561064308253,0.0009687063686114605,0.16287033179863242,0.12671312780796543
huber,elasticnet,1e-05,0.5,invscaling,0.001,0.25,4000,0.01,False,0.007612443366524446,0.0009562686090966999,0.16287134564861236,0.1267141635855438
huber,elasticnet,1e-05,0.5,invscaling,0.001,0.25,8000,0.01,False,0.007612443366524446,0.0009562686090966999,0.16287134564861236,0.1267141635855438
huber,elasticnet,3e-05,0.2,invscaling,0.001,0.25,4000,0.01,False,0.007608461533505917,0.0009514037249581664,0.16287174220245507,0.12671456882650473
huber,elasticnet,3e-05,0.2,invscaling,0.001,0.25,8000,0.01,False,0.007608461533505917,0.0009514037249581664,0.16287174220245507,0.12671456882650473
huber,elasticnet,1e-05,0.8,invscaling,0.001,0.25,4000,0.01,False,0.007600810741693498,0.0009419533936536606,0.16287251252948912,0.12671535549525104
huber,elasticnet,1e-05,0.8,invscaling,0.001,0.25,8000,0.01,False,0.007600810741693498,0.0009419533936536606,0.16287251252948912,0.12671535549525104
huber,elasticnet,3e-05,0.5,invscaling,0.001,0.25,4000,0.01,False,0.007573165961578754,0.0009080034590053243,0.16287527986828393,0.12671815004435505
huber,elasticnet,3e-05,0.5,invscaling,0.001,0.25,8000,0.01,False,0.007573165961578754,0.0009080034590053243,0.16287527986828393,0.12671815004435505
huber,elasticnet,0.0001,0.2,invscaling,0.001,0.25,4000,0.01,False,0.007552637980103971,0.0008829344042332599,0.16287732327555432,0.12672017482413964
huber,elasticnet,0.0001,0.2,invscaling,0.001,0.25,8000,0.01,False,0.007552637980103971,0.0008829344042332599,0.16287732327555432,0.12672017482413964
huber,elasticnet,3e-05,0.8,invscaling,0.001,0.25,4000,0.01,False,0.007536869568376958,0.0008634617242118114,0.16287891049824046,0.126721744795481
huber,elasticnet,3e-05,0.8,invscaling,0.001,0.25,8000,0.01,False,0.007536869568376958,0.0008634617242118114,0.16287891049824046,0.126721744795481
huber,elasticnet,0.0001,0.5,invscaling,0.001,0.25,4000,0.01,False,0.007432311024748617,0.0007348933869462115,0.16288938974520428,0.12673217096859363
huber,elasticnet,0.0001,0.5,invscaling,0.001,0.25,8000,0.01,False,0.007432311024748617,0.0007348933869462115,0.16288938974520428,0.12673217096859363
huber,elasticnet,0.0001,0.8,invscaling,0.001,0.25,4000,0.01,False,0.007313794714853272,0.0005880699596222394,0.16290135608921114,0.1267442084795994
huber,elasticnet,0.0001,0.8,invscaling,0.001,0.25,8000,0.01,False,0.007313794714853272,0.0005880699596222394,0.16290135608921114,0.1267442084795994
huber,l2,1e-06,0.2,invscaling,0.001,0.5,4000,0.05,False,0.00550409604980695,-0.0010919683715753248,0.16303821937586135,0.12690198515469908
huber,l2,1e-06,0.2,invscaling,0.001,0.5,8000,0.05,False,0.00550409604980695,-0.0010919683715753248,0.16303821937586135,0.12690198515469908
huber,l2,3e-06,0.2,invscaling,0.001,0.5,4000,0.05,False,0.005504094959240646,-0.0010919693428477206,0.16303821945495223,0.12690198523765128
huber,l2,3e-06,0.2,invscaling,0.001,0.5,8000,0.05,False,0.005504094959240646,-0.0010919693428477206,0.16303821945495223,0.12690198523765128
huber,l2,1e-05,0.2,invscaling,0.001,0.5,4000,0.05,False,0.005504091142264689,-0.0010919727422944447,0.16303821973176985,0.12690198552798357
huber,l2,1e-05,0.2,invscaling,0.001,0.5,8000,0.05,False,0.005504091142264689,-0.0010919727422944447,0.16303821973176985,0.12690198552798357
huber,l2,3e-05,0.2,invscaling,0.001,0.5,4000,0.05,False,0.005504080236632625,-0.0010919824549886492,0.16303822052267639,0.12690198635750333
huber,l2,3e-05,0.2,invscaling,0.001,0.5,8000,0.05,False,0.005504080236632625,-0.0010919824549886492,0.16303822052267639,0.12690198635750333
huber,l2,0.0001,0.2,invscaling,0.001,0.5,4000,0.05,False,0.005504042067150938,-0.0010920164492138618,0.16303822329083256,0.1269019892608048
huber,l2,0.0001,0.2,invscaling,0.001,0.5,8000,0.05,False,0.005504042067150938,-0.0010920164492138618,0.16303822329083256,0.1269019892608048
huber,elasticnet,1e-06,0.2,invscaling,0.001,0.5,4000,0.05,False,0.005503981290251869,-0.0010921098549383501,0.16303823089687813,0.1269019968376284
huber,elasticnet,1e-06,0.2,invscaling,0.001,0.5,8000,0.05,False,0.005503981290251869,-0.0010921098549383501,0.16303823089687813,0.1269019968376284
huber,elasticnet,1e-06,0.5,invscaling,0.001,0.5,4000,0.05,False,0.0055038091507911835,-0.001092322080340935,0.16303824817843096,0.12690201436202325
huber,elasticnet,1e-06,0.5,invscaling,0.001,0.5,8000,0.05,False,0.0055038091507911835,-0.001092322080340935,0.16303824817843096,0.12690201436202325
huber,elasticnet,3e-06,0.2,invscaling,0.001,0.5,4000,0.05,False,0.005503750680439068,-0.0010923937934250727,0.16303825401803995,0.12690202028643352
huber,elasticnet,3e-06,0.2,invscaling,0.001,0.5,8000,0.05,False,0.005503750680439068,-0.0010923937934250727,0.16303825401803995,0.12690202028643352
huber,elasticnet,1e-06,0.8,invscaling,0.001,0.5,4000,0.05,False,0.005503637011177509,-0.0010925343061736204,0.16303826546001698,0.1269020318864191
huber,elasticnet,1e-06,0.8,invscaling,0.001,0.5,8000,0.05,False,0.005503637011177509,-0.0010925343061736204,0.16303826546001698,0.1269020318864191
huber,elasticnet,3e-06,0.5,invscaling,0.001,0.5,4000,0.05,False,0.00550323426108712,-0.0010930304725165207,0.16303830586292037,0.12690207285961483
huber,elasticnet,3e-06,0.5,invscaling,0.001,0.5,8000,0.05,False,0.00550323426108712,-0.0010930304725165207,0.16303830586292037,0.12690207285961483
huber,elasticnet,1e-05,0.2,invscaling,0.001,0.5,4000,0.05,False,0.005502943544669847,-0.0010933875832612738,0.16303833494249834,0.12690210235719154
huber,elasticnet,1e-05,0.2,invscaling,0.001,0.5,8000,0.05,False,0.005502943544669847,-0.0010933875832612738,0.16303833494249834,0.12690210235719154
huber,elasticnet,3e-06,0.8,invscaling,0.001,0.5,4000,0.05,False,0.005502717840355831,-0.0010936671554777622,0.16303835770809946,0.12690212543280577
huber,elasticnet,3e-06,0.8,invscaling,0.001,0.5,8000,0.05,False,0.005502717840355831,-0.0010936671554777622,0.16303835770809946,0.12690212543280577
huber,elasticnet,1e-05,0.5,invscaling,0.001,0.5,4000,0.05,False,0.0055012221355054125,-0.0010955098805400798,0.16303850776135595,0.1269022776010922
huber,elasticnet,1e-05,0.5,invscaling,0.001,0.5,8000,0.05,False,0.0055012221355054125,-0.0010955098805400798,0.16303850776135595,0.1269022776010922
huber,elasticnet,3e-05,0.2,invscaling,0.001,0.5,4000,0.05,False,0.005500637430243871,-0.0010962270267891316,0.16303856615859785,0.12690233684455904
huber,elasticnet,3e-05,0.2,invscaling,0.001,0.5,8000,0.05,False,0.005500637430243871,-0.0010962270267891316,0.16303856615859785,0.12690233684455904
huber,elasticnet,1e-05,0.8,invscaling,0.001,0.5,4000,0.05,False,0.0054995007106931615,-0.0010976322213913647,0.16303868058357848,0.1269024528451476
huber,elasticnet,1e-05,0.8,invscaling,0.001,0.5,8000,0.05,False,0.0054995007106931615,-0.0010976322213913647,0.16303868058357848,0.1269024528451476
huber,elasticnet,3e-05,0.5,invscaling,0.001,0.5,4000,0.05,False,0.0054954730968902465,-0.0011025942220099783,0.1630390846385904,0.1269028625772069
huber,elasticnet,3e-05,0.5,invscaling,0.001,0.5,8000,0.05,False,0.0054954730968902465,-0.0011025942220099783,0.1630390846385904,0.1269028625772069
huber,elasticnet,0.0001,0.2,invscaling,0.001,0.5,4000,0.05,False,0.0054925658713153025,-0.0011061656198914083,0.16303937545639743,0.12690315754668238
huber,elasticnet,0.0001,0.2,invscaling,0.001,0.5,8000,0.05,False,0.0054925658713153025,-0.0011061656198914083,0.16303937545639743,0.12690315754668238
huber,elasticnet,3e-05,0.8,invscaling,0.001,0.5,4000,0.05,False,0.005490308622126405,-0.0011089618145696534,0.16303960314928923,0.12690338831173303
huber,elasticnet,3e-05,0.8,invscaling,0.001,0.5,8000,0.05,False,0.005490308622126405,-0.0011089618145696534,0.16303960314928923,0.12690338831173303
huber,elasticnet,0.0001,0.5,invscaling,0.001,0.5,4000,0.05,False,0.005475350284342428,-0.0011273930174264812,0.16304110398600277,0.126904909989601
huber,elasticnet,0.0001,0.5,invscaling,0.001,0.5,8000,0.05,False,0.005475350284342428,-0.0011273930174264812,0.16304110398600277,0.126904909989601
huber,elasticnet,0.0001,0.8,invscaling,0.001,0.5,4000,0.05,False,0.005458133140769483,-0.0011486247996741472,0.16304283285432064,0.1269066624504947
huber,elasticnet,0.0001,0.8,invscaling,0.001,0.5,8000,0.05,False,0.005458133140769483,-0.0011486247996741472,0.16304283285432064,0.1269066624504947
huber,l2,1e-06,0.2,invscaling,0.001,0.25,4000,0.01,True,0.00436753944880941,-0.002184425735531015,0.16312715413086937,0.12700597448130713
huber,l2,1e-06,0.2,invscaling,0.001,0.25,8000,0.01,True,0.00436753944880941,-0.002184425735531015,0.16312715413086937,0.12700597448130713
huber,l2,3e-06,0.2,invscaling,0.001,0.25,4000,0.01,True,0.004367535239904852,-0.00218442950917197,0.16312715443799014,0.12700597479941012
huber,l2,3e-06,0.2,invscaling,0.001,0.25,8000,0.01,True,0.004367535239904852,-0.00218442950917197,0.16312715443799014,0.12700597479941012
huber,l2,1e-05,0.2,invscaling,0.001,0.25,4000,0.01,True,0.004367520508786749,-0.002184442716873347,0.1631271555129094,0.127005975912767
huber,l2,1e-05,0.2,invscaling,0.001,0.25,8000,0.01,True,0.004367520508786749,-0.002184442716873347,0.1631271555129094,0.127005975912767
huber,l2,3e-05,0.2,invscaling,0.001,0.25,4000,0.01,True,0.00436747842027807,-0.0021844804528046158,0.16312715858407814,0.12700597909375608
huber,l2,3e-05,0.2,invscaling,0.001,0.25,8000,0.01,True,0.00436747842027807,-0.0021844804528046158,0.16312715858407814,0.12700597909375608
huber,l2,0.0001,0.2,invscaling,0.001,0.25,4000,0.01,True,0.004367331115165518,-0.002184612524392504,0.1631271693328288,0.1270059902268625
huber,l2,0.0001,0.2,invscaling,0.001,0.25,8000,0.01,True,0.004367331115165518,-0.002184612524392504,0.1631271693328288,0.1270059902268625
huber,elasticnet,1e-06,0.2,invscaling,0.001,0.25,4000,0.01,True,0.004366755417763102,-0.0021853931863506926,0.16312723286760525,0.12700605400627216
huber,elasticnet,1e-06,0.2,invscaling,0.001,0.25,8000,0.01,True,0.004366755417763102,-0.0021853931863506926,0.16312723286760525,0.12700605400627216
huber,elasticnet,1e-06,0.5,invscaling,0.001,0.25,4000,0.01,True,0.004365579365615213,-0.002186844378753161,0.16312735097395406,0.12700617329372568
huber,elasticnet,1e-06,0.5,invscaling,0.001,0.25,8000,0.01,True,0.004365579365615213,-0.002186844378753161,0.16312735097395406,0.12700617329372568
huber,elasticnet,3e-06,0.2,invscaling,0.001,0.25,4000,0.01,True,0.0043651831383085815,-0.002187331886943422,0.16312739065014342,0.12700621337426737
huber,elasticnet,3e-06,0.2,invscaling,0.001,0.25,8000,0.01,True,0.0043651831383085815,-0.002187331886943422,0.16312739065014342,0.12700621337426737
huber,elasticnet,1e-06,0.8,invscaling,0.001,0.25,4000,0.01,True,0.004364403306774678,-0.0021882955905607737,0.1631274690817967,0.12700629258118626
huber,elasticnet,1e-06,0.8,invscaling,0.001,0.25,8000,0.01,True,0.004364403306774678,-0.0021882955905607737,0.1631274690817967,0.12700629258118626
huber,elasticnet,3e-06,0.5,invscaling,0.001,0.25,4000,0.01,True,0.004361654950307159,-0.0021916855800738766,0.16312774497802512,0.1270065712352459
huber,elasticnet,3e-06,0.5,invscaling,0.001,0.25,8000,0.01,True,0.004361654950307159,-0.0021916855800738766,0.16312774497802512,0.1270065712352459
huber,elasticnet,1e-05,0.2,invscaling,0.001,0.25,4000,0.01,True,0.004359680079570438,-0.0021941175989694806,0.16312794290898144,0.1270067711618805
huber,elasticnet,1e-05,0.2,invscaling,0.001,0.25,8000,0.01,True,0.004359680079570438,-0.0021941175989694806,0.16312794290898144,0.1270067711618805
huber,elasticnet,3e-06,0.8,invscaling,0.001,0.25,4000,0.01,True,0.004358126675771623,-0.0021960394909017467,0.16312809932285455,0.12700692910015718
huber,elasticnet,3e-06,0.8,invscaling,0.001,0.25,8000,0.01,True,0.004358126675771623,-0.0021960394909017467,0.16312809932285455,0.12700692910015718
huber,elasticnet,1e-05,0.5,invscaling,0.001,0.25,4000,0.01,True,0.004347918784766924,-0.0022086316925249427,0.1631291241400479,0.12700796404996212
huber,elasticnet,1e-05,0.5,invscaling,0.001,0.25,8000,0.01,True,0.004347918784766924,-0.0022086316925249427,0.1631291241400479,0.12700796404996212
huber,elasticnet,3e-05,0.2,invscaling,0.001,0.25,4000,0.01,True,0.0043439561500120405,-0.002213507853943364,0.16312952098505035,0.1270083648573816
huber,elasticnet,3e-05,0.2,invscaling,0.001,0.25,8000,0.01,True,0.0043439561500120405,-0.002213507853943364,0.16312952098505035,0.1270083648573816
huber,elasticnet,1e-05,0.8,invscaling,0.001,0.25,4000,0.01,True,0.004336156778137479,-0.0022231477955536594,0.16313030552610047,0.1270091569445683
huber,elasticnet,1e-05,0.8,invscaling,0.001,0.25,8000,0.01,True,0.004336156778137479,-0.0022231477955536594,0.16313030552610047,0.1270091569445683
huber,elasticnet,3e-05,0.5,invscaling,0.001,0.25,4000,0.01,True,0.004308266458516563,-0.0022575135269522484,0.16313310233049394,0.12701194916946426
huber,elasticnet,3e-05,0.5,invscaling,0.001,0.25,8000,0.01,True,0.004308266458516563,-0.0022575135269522484,0.16313310233049394,0.12701194916946426
huber,elasticnet,0.0001,0.2,invscaling,0.001,0.25,4000,0.01,True,0.004287726910775613,-0.0022827309102724236,0.16313515457956274,0.12701395944574906
huber,elasticnet,0.0001,0.2,invscaling,0.001,0.25,8000,0.01,True,0.004287726910775613,-0.0022827309102724236,0.16313515457956274,0.12701395944574906
huber,elasticnet,3e-05,0.8,invscaling,0.001,0.25,4000,0.01,True,0.004271558670313036,-0.0023026711760996132,0.16313677734630738,0.12701554764623127
huber,elasticnet,3e-05,0.8,invscaling,0.001,0.25,8000,0.01,True,0.004271558670313036,-0.0023026711760996132,0.16313677734630738,0.12701554764623127
huber,elasticnet,0.0001,0.5,invscaling,0.001,0.25,4000,0.01,True,0.004166009030632134,-0.0024328619775784155,0.16314737205924165,0.12702597004097912
huber,elasticnet,0.0001,0.5,invscaling,0.001,0.25,8000,0.01,True,0.004166009030632134,-0.0024328619775784155,0.16314737205924165,0.12702597004097912
huber,elasticnet,0.0001,0.8,invscaling,0.001,0.25,4000,0.01,True,0.004046076832646461,-0.0025818353958675377,0.16315949442658448,0.12703802411445111
huber,elasticnet,0.0001,0.8,invscaling,0.001,0.25,8000,0.01,True,0.004046076832646461,-0.0025818353958675377,0.16315949442658448,0.12703802411445111
huber,l2,1e-06,0.2,invscaling,0.001,0.5,4000,0.05,True,0.0036212523185423784,-0.002918864286681533,0.1631869160499073,0.1270707544868526
huber,l2,1e-06,0.2,invscaling,0.001,0.5,8000,0.05,True,0.0036212523185423784,-0.002918864286681533,0.1631869160499073,0.1270707544868526
huber,l2,3e-06,0.2,invscaling,0.001,0.5,4000,0.05,True,0.003621251782147672,-0.002918864763337581,0.1631869160886861,0.1270707545275382
huber,l2,3e-06,0.2,invscaling,0.001,0.5,8000,0.05,True,0.003621251782147672,-0.002918864763337581,0.1631869160886861,0.1270707545275382
huber,l2,1e-05,0.2,invscaling,0.001,0.5,4000,0.05,True,0.003621249904768642,-0.002918866431630862,0.16318691622441175,0.12707075466993767
huber,l2,1e-05,0.2,invscaling,0.001,0.5,8000,0.05,True,0.003621249904768642,-0.002918866431630862,0.16318691622441175,0.12707075466993767
huber,l2,3e-05,0.2,invscaling,0.001,0.5,4000,0.05,True,0.003621244540833457,-0.002918871198178241,0.16318691661219895,0.12707075507679283
huber,l2,3e-05,0.2,invscaling,0.001,0.5,8000,0.05,True,0.003621244540833457,-0.002918871198178241,0.16318691661219895,0.12707075507679283
huber,l2,0.0001,0.2,invscaling,0.001,0.5,4000,0.05,True,0.0036212257671514037,-0.0029188878810142427,0.1631869179694476,0.1270707565007791
huber,l2,0.0001,0.2,invscaling,0.001,0.5,8000,0.05,True,0.0036212257671514037,-0.0029188878810142427,0.1631869179694476,0.1270707565007791
huber,elasticnet,1e-06,0.2,invscaling,0.001,0.5,4000,0.05,True,0.00362113683724552,-0.0029190068847151363,0.1631869276511112,0.12707076617432633
huber,elasticnet,1e-06,0.2,invscaling,0.001,0.5,8000,0.05,True,0.00362113683724552,-0.0029190068847151363,0.1631869276511112,0.12707076617432633
huber,elasticnet,1e-06,0.5,invscaling,0.001,0.5,4000,0.05,True,0.0036209636151786073,-0.002919220782116483,0.16318694505294407,0.12707078370553723
huber,elasticnet,1e-06,0.5,invscaling,0.001,0.5,8000,0.05,True,0.0036209636151786073,-0.002919220782116483,0.16318694505294407,0.12707078370553723
huber,elasticnet,3e-06,0.2,invscaling,0.001,0.5,4000,0.05,True,0.003620905338084124,-0.0029192925579724083,0.1631869508923388,0.12707078958995757
huber,elasticnet,3e-06,0.2,invscaling,0.001,0.5,8000,0.05,True,0.003620905338084124,-0.0029192925579724083,0.1631869508923388,0.12707078958995757
huber,elasticnet,1e-06,0.8,invscaling,0.001,0.5,4000,0.05,True,0.0036207903929651453,-0.002919434679939048,0.16318696245480938,0.1270708012367485
huber,elasticnet,1e-06,0.8,invscaling,0.001,0.5,8000,0.05,True,0.0036207903929651453,-0.002919434679939048,0.16318696245480938,0.1270708012367485
huber,elasticnet,3e-06,0.5,invscaling,0.001,0.5,4000,0.05,True,0.0036203856708915128,-0.0029199342530854544,0.1631870030980611,0.12707084218358924
huber,elasticnet,3e-06,0.5,invscaling,0.001,0.5,8000,0.05,True,0.0036203856708915128,-0.0029199342530854544,0.1631870030980611,0.12707084218358924
huber,elasticnet,1e-05,0.2,invscaling,0.001,0.5,4000,0.05,True,0.003620095089200137,-0.002920292419987147,0.16318703223706618,0.12707087154464755
huber,elasticnet,1e-05,0.2,invscaling,0.001,0.5,8000,0.05,True,0.003620095089200137,-0.002920292419987147,0.16318703223706618,0.12707087154464755
huber,elasticnet,3e-06,0.8,invscaling,0.001,0.5,4000,0.05,True,0.003619866002382066,-0.0029205759519912444,0.1631870553040753,0.12707089477722402
huber,elasticnet,3e-06,0.8,invscaling,0.001,0.5,8000,0.05,True,0.003619866002382066,-0.0029205759519912444,0.1631870553040753,0.12707089477722402
huber,elasticnet,1e-05,0.5,invscaling,0.001,0.5,4000,0.05,True,0.0036183628536552437,-0.0029224314376390392,0.16318720625875016,0.12707104685674114
huber,elasticnet,1e-05,0.5,invscaling,0.001,0.5,8000,0.05,True,0.0036183628536552437,-0.0029224314376390392,0.16318720625875016,0.12707104685674114
huber,elasticnet,3e-05,0.2,invscaling,0.001,0.5,4000,0.05,True,0.0036177800767929202,-0.002923149216725429,0.16318726465426472,0.1270711057007387
huber,elasticnet,3e-05,0.2,invscaling,0.001,0.5,8000,0.05,True,0.0036177800767929202,-0.002923149216725429,0.16318726465426472,0.1270711057007387
huber,elasticnet,1e-05,0.8,invscaling,0.001,0.5,4000,0.05,True,0.003616630603164195,-0.0029245704979947718,0.1631873802837228,0.1270712221689159
huber,elasticnet,1e-05,0.8,invscaling,0.001,0.5,8000,0.05,True,0.003616630603164195,-0.0029245704979947718,0.1631873802837228,0.1270712221689159
huber,elasticnet,3e-05,0.5,invscaling,0.001,0.5,4000,0.05,True,0.003612583262528668,-0.002929566575047504,0.1631877867428597,0.1270716316381222
huber,elasticnet,3e-05,0.5,invscaling,0.001,0.5,8000,0.05,True,0.003612583262528668,-0.002929566575047504,0.1631877867428597,0.1270716316381222
huber,elasticnet,0.0001,0.2,invscaling,0.001,0.5,4000,0.05,True,0.0036096773362868095,-0.0029331485930974566,0.1631880781596726,0.12707192524732921
huber,elasticnet,0.0001,0.2,invscaling,0.001,0.5,8000,0.05,True,0.0036096773362868095,-0.0029331485930974566,0.1631880781596726,0.12707192524732921
huber,elasticnet,3e-05,0.8,invscaling,0.001,0.5,4000,0.05,True,0.0036073863133050388,-0.0029359843227128035,0.16318830886145946,0.12707215757670454
huber,elasticnet,3e-05,0.8,invscaling,0.001,0.5,8000,0.05,True,0.0036073863133050388,-0.0029359843227128035,0.16318830886145946,0.12707215757670454
huber,elasticnet,0.0001,0.5,invscaling,0.001,0.5,4000,0.05,True,0.0035923534554556102,-0.0029545432301965047,0.16318981871989674,0.1270736783751061
huber,elasticnet,0.0001,0.5,invscaling,0.001,0.5,8000,0.05,True,0.0035923534554556102,-0.0029545432301965047,0.16318981871989674,0.1270736783751061
huber,elasticnet,0.0001,0.8,invscaling,0.001,0.5,4000,0.05,True,0.003575028087250076,-0.0029759421636705863,0.16319155961108245,0.12707543151335046
huber,elasticnet,0.0001,0.8,invscaling,0.001,0.5,8000,0.05,True,0.003575028087250076,-0.0029759421636705863,0.16319155961108245,0.12707543151335046
huber,l2,1e-06,0.2,invscaling,0.001,0.5,4000,0.03,False,0.003313314611145146,-0.0032186564904825854,0.16321130411933776,0.1271000740300709
huber,l2,1e-06,0.2,invscaling,0.001,0.5,8000,0.03,False,0.003313314611145146,-0.0032186564904825854,0.16321130411933776,0.1271000740300709
huber,l2,3e-06,0.2,invscaling,0.001,0.5,4000,0.03,False,0.0033133139533452205,-0.0032186570755066146,0.16321130416692584,0.12710007407972224
huber,l2,3e-06,0.2,invscaling,0.001,0.5,8000,0.03,False,0.0033133139533452205,-0.0032186570755066146,0.16321130416692584,0.12710007407972224
huber,l2,1e-05,0.2,invscaling,0.001,0.5,4000,0.03,False,0.003313311651048756,-0.0032186591230876083,0.16321130433348394,0.1271000742535016
huber,l2,1e-05,0.2,invscaling,0.001,0.5,8000,0.03,False,0.003313311651048756,-0.0032186591230876083,0.16321130433348394,0.1271000742535016
huber,l2,3e-05,0.2,invscaling,0.001,0.5,4000,0.03,False,0.003313305073067485,-0.003218664973311247,0.16321130480936355,0.12710007475001336
huber,l2,3e-05,0.2,invscaling,0.001,0.5,8000,0.03,False,0.003313305073067485,-0.003218664973311247,0.16321130480936355,0.12710007475001336
huber,l2,0.0001,0.2,invscaling,0.001,0.5,4000,0.03,False,0.003313282050271815,-0.0032186854489715255,0.16321130647493226,0.127100076487794
huber,l2,0.0001,0.2,invscaling,0.001,0.5,8000,0.03,False,0.003313282050271815,-0.0032186854489715255,0.16321130647493226,0.127100076487794
huber,elasticnet,1e-06,0.2,invscaling,0.001,0.5,4000,0.03,False,0.0033131990409198675,-0.0032187992358450046,0.16321131573079245,0.12710008571542716
huber,elasticnet,1e-06,0.2,invscaling,0.001,0.5,8000,0.03,False,0.0033131990409198675,-0.0032187992358450046,0.16321131573079245,0.12710008571542716
huber,elasticnet,1e-06,0.5,invscaling,0.001,0.5,4000,0.03,False,0.0033130256854538853,-0.0032190133542473465,0.1632113331480021,0.1271001032434624
huber,elasticnet,1e-06,0.5,invscaling,0.001,0.5,8000,0.03,False,0.0033130256854538853,-0.0032190133542473465,0.1632113331480021,0.1271001032434624
huber,elasticnet,3e-06,0.2,invscaling,0.001,0.5,4000,0.03,False,0.0033129672425338264,-0.0032190853120821483,0.16321133900132712,0.12710010913578532
huber,elasticnet,3e-06,0.2,invscaling,0.001,0.5,8000,0.03,False,0.0033129672425338264,-0.0032190853120821483,0.16321133900132712,0.12710010913578532
huber,elasticnet,1e-06,0.8,invscaling,0.001,0.5,4000,0.03,False,0.0033128523298345813,-0.0032192274730797887,0.16321135056524488,0.12710012077149874
huber,elasticnet,1e-06,0.8,invscaling,0.001,0.5,8000,0.03,False,0.0033128523298345813,-0.0032192274730797887,0.16321135056524488,0.12710012077149874
huber,elasticnet,3e-06,0.5,invscaling,0.001,0.5,4000,0.03,False,0.003312447175165878,-0.003219727670171979,0.16321139125317755,0.1271001617198879
huber,elasticnet,3e-06,0.5,invscaling,0.001,0.5,8000,0.03,False,0.003312447175165878,-0.003219727670171979,0.16321139125317755,0.1271001617198879
huber,elasticnet,1e-05,0.2,invscaling,0.001,0.5,4000,0.03,False,0.003312155946762485,-0.0032200865840359416,0.1632114204485892,0.12710019110697915
huber,elasticnet,1e-05,0.2,invscaling,0.001,0.5,8000,0.03,False,0.003312155946762485,-0.0032200865840359416,0.1632114204485892,0.12710019110697915
huber,elasticnet,3e-06,0.8,invscaling,0.001,0.5,4000,0.03,False,0.003311927106417145,-0.0032203700321331574,0.16321144350532615,0.12710021430400006
huber,elasticnet,3e-06,0.8,invscaling,0.001,0.5,8000,0.03,False,0.003311927106417145,-0.0032203700321331574,0.16321144350532615,0.12710021430400006
huber,elasticnet,1e-05,0.5,invscaling,0.001,0.5,4000,0.03,False,0.0033104223775486386,-0.0032222278113032132,0.16321159462400792,0.12710036638728403
huber,elasticnet,1e-05,0.5,invscaling,0.001,0.5,8000,0.03,False,0.0033104223775486386,-0.0032222278113032132,0.16321159462400792,0.12710036638728403
huber,elasticnet,3e-05,0.2,invscaling,0.001,0.5,4000,0.03,False,0.0033098379466686145,-0.00322294740496587,0.16321165315840083,0.12710042530987917
huber,elasticnet,3e-05,0.2,invscaling,0.001,0.5,8000,0.03,False,0.0033098379466686145,-0.00322294740496587,0.16321165315840083,0.12710042530987917
huber,elasticnet,1e-05,0.8,invscaling,0.001,0.5,4000,0.03,False,0.0033086887929943964,-0.0032243690815840775,0.16321176880273966,0.1271005416676951
